League,Home,Away,Home Score,Away Score,Home xG,Away xG,Home League Score,Away League Score,Home Scorers,Away Scorers,Home Penalty Scorers,Away Penalty Scorers,Home Own Goal Scorers,Away Own Goal Scorers,Home Goals Minutes,Away Goals Minutes,Home Penalty Goals Minutes,Away Penalty Goals Minutes,Home Own Goal Minutes,Away Own Goal Minutes,Home Manager,Away Manager,Home Captain,Away Captain,Date,Venue Time,Attendance,Venue,Referee,AR1,AR2,Fourth Official,VAR,Home Formation,Away Formation,Home First Squad,Away First Squad,Home Bench,Away Bench,Home Fouls,Away Fouls,Home Corners,Away Corners,Home Crosses,Away Crosses,Home Touches,Away Touches,Home Tackles,Away Tackles,Home Interceptions,Away Interceptions,Home Aerials Won,Away Aerials Won,Home Clearances,Away Clearances,Home Offsides,Away Offsides,Home Goal Kicks,Away Goal Kicks,Home Throw Ins,Away Throw Ins,Home Long Balls,Away Long Balls,Home Yellow Cards,Home Red Cards,Away Yellow Cards,Away Red Cards
Ligue 1,Reims,Montpellier,3,3,1.8,1.8,0-2-0,0-1-1,"['Moreto Cassamã', 'Moreto Cassamã', 'Ilan Kebbal']","['Nicolas Cozza', 'Andy Delort', 'Gaëtan Laborde']",[],[],[],[],"['7’', '26’', '82’']","['5’', '38’', '43’']",[],[],[],[],Óscar García,Olivier Dall’Oglio,Yunis Abdelhamid,Andy Delort,8/15/2021,15:00,8887,"Stade Auguste-Delaune II, Reims",Jeremy Stinat,Christophe Mouysset,Gilles Lang,Mickaël Leleu,Yohann Rouinsard,3/4/2003,4-2-3-1,"['Predrag Rajković', 'Wout Faes', 'Yunis Abdelhamid', 'Andrew Gravillon', 'Xavier Chavalerin', 'Nathanael Mbuku', 'Hugo Ekitike', 'Moreto Cassamã', 'Mathieu Cafaro', 'Bradley Locko', 'Thomas Foket']","['Dimitry Bertaud', 'Mamadou Sakho', 'Junior Sambia', 'Andy Delort', 'Gaëtan Laborde', 'Téji Savanier', 'Jordan Ferri', 'Elye Wahi', 'Florent Mollet', 'Thuler', 'Nicolas Cozza']","['Yehvann Diouf', 'Kaj Sierhuis', 'Alexis Flips', 'Fodé Doucouré', 'Valon Berisha', 'Marshall Munetsi', 'Ilan Kebbal', 'Dion Lopy', 'El Bilal Touré']","['Matis Carvalho', 'Arnaud Souquet', 'Mihailo Ristić', 'Joris Chotard', 'Léo Leroy', 'Stephy Mavididi', 'Béni Makouana', 'Petar Škuletić', 'Maxime Estève']",12,12,8,7,31,20,627,505,12,13,11,11,19,18,14,17,0,1,5,7,23,28,87,70,2,0,1,0
Ligue 1,Lens,Saint-Étienne,2,2,1.3,0.9,0-2-0,0-2-0,"['Ignatius Ganago', 'Seko Fofana']","['Wahbi Khazri', 'Denis Bouanga']",[],[],[],[],"['36’', '77’']","['1’', '52’']",[],[],[],[],Franck Haise,Claude Puel,Seko Fofana,Mahdi Camara,8/15/2021,17:00,35541,"Stade Bollaert-Delelis, Lens",Amaury Delerue,Alexandre Viala,Mikael Berchebru,Antoine Valnet,Franck Schneider,3-4-1-2,4/3/2003,"['Jean-Louis Leca', 'Deiver Machado', 'Christopher Wooh', 'Florian Sotoca', 'Seko Fofana', 'Ignatius Ganago', 'Gaël Kakuta', 'Jonathan Clauss', 'Facundo Medina', 'Jonathan Gradit', 'Cheick Doucouré']","['Etienne Green', 'Harold Moukoudi', 'Saidou Sow', 'Timothée Kolodziejczak', 'Mahdi Camara', 'Wahbi Khazri', 'Yvan Neyou', 'Denis Bouanga', 'Romain Hamouma', 'Yvann Macon', 'Zaydou Youssouf']","['Wuilker Faríñez', 'Kevin Danso', 'Yannick Cahuzac', 'Ismaëlben Boura', 'David Pereira da Costa', 'Simon Banza', 'Corentin Jean', 'Przemysław Frankowski', 'Mamadou Camara']","['Stefan Bajic', 'Lucas Gourna-Douath', 'Gabriel Silva', 'Jean-Philippe Krasso', 'Adil Aouchiche', 'Arnaud Nordin', 'Maxence Rivera', 'Bryan Djile Nokoué', 'Mickael Nade']",10,17,7,2,24,12,689,522,23,20,20,9,22,17,8,15,1,0,6,14,23,25,58,73,1,0,6,0
Ligue 1,Marseille,Bordeaux,2,2,1,0.3,1/1/2000,0-1-1,"['Cengiz Ünder', 'Dimitri Payet']","['Timothee Pembele', 'Remi Oudin']",[],[],[],[],"['34’', '41’']","['51’', '57’']",[],[],[],[],Jorge Sampaoli,Vladimir Petković,Steve Mandanda,Laurent Koscielny,8/15/2021,20:45,50000,"Orange Vélodrome, Marseille",Ruddy Buquet,Guillaume Debart,Cyril Mugnier,Eric Wattellier,Mikael Lesage,3-2-4-1,5/3/2002,"['Steve Mandanda', 'William Saliba', 'Boubacar Kamara', 'Leonardo Balerdi', 'Mattéo Guendouzi', 'Gerson', 'Dimitri Payet', 'Luan Peres Petroni', 'Cengiz Ünder', 'Konrad De La Fuente', 'Pape Gueye']","['Benoît Costil', 'Mexer', 'Otávio', 'Laurent Koscielny', 'Samuel Kalu', 'Ricardo Mangas', 'Gideon Mensah', 'Hwang Ui-jo', 'Issouf Sissokho', 'Enock Kwateng', 'Toma Bašić']","['Simon Ngapandouetnbu', 'Álvaro González', 'Nemanja Radonjić', 'Darío Benedetto', 'Luis Henrique', 'Bamba Dieng', 'Duje Ćaleta-Car', 'Valentin Rongier', 'Jordan Amavi']","['Gaëtan Poussin', 'Abdel Jalil Medioub', 'Jimmy Briand', 'Rubén Pardo', 'Sekou Mara', 'Yacine Adli', 'Timothee Pembele', 'Loris Benito', 'Remi Oudin']",6,11,3,4,11,14,816,455,14,15,8,14,11,3,10,11,1,1,6,7,15,25,59,71,2,1,2,0
Ligue 1,Brest,Paris Saint-Germain,2,4,1.1,0.9,0-2-1,3-0-0,"['Franck Honorat', 'Steve Mounié']","['Ander Herrera', 'Kylian Mbappé', 'Idrissa Gana Gueye', 'Ángel Di María']",[],[],[],[],"['42’', '85’']","['23’', '36’', '73’', '90’']",[],[],[],[],Michel Der Zakarian,Mauricio Pochettino,Brendan Chardonnet,Presnel Kimpembe,8/20/2021,21:00,14586,"Stade Francis-Le Blé, Brest",Eric Wattellier,Frédéric Haquette,Gwenaël Pasqualotti,Abdelatif Kherradji,Clément Turpin,4-2-3-1,4-1-2-1-2,"['Marco Bizot', 'Lilian Brassier', 'Brendan Chardonnet', 'Haris Belkebla', 'Franck Honorat', 'Irvin Cardona', 'Steve Mounié', 'Ronaël Pierre-Gabriel', 'Jere Uronen', 'Romain Faivre', 'Hianga Mananga Mbock']","['Keylor Navas', 'Achraf Hakimi', 'Presnel Kimpembe', 'Marco Verratti', 'Kylian Mbappé', 'Mauro Icardi', 'Georginio Wijnaldum', 'Ander Herrera', 'Abdou Diallo', 'Thilo Kehrer', 'Idrissa Gana Gueye']","['Gautier Larsonneur', 'Jean-Kevin Duverne', 'Romain Philippoteaux', 'Dénys Bain', 'Julien Faussurier', 'Jérémy Le Douaron', 'Hugo Magnetti', 'Noé Sow', 'Axel Camblan']","['Gianluigi Donnarumma', 'Marquinhos', 'Ángel Di María', 'Rafinha', 'Danilo Pereira', 'Julian Draxler', 'Arnaud Kalimuendo', 'Nathan Bitu Mazala', 'Junior Dina Ebimbe']",8,7,3,9,15,17,416,966,16,16,8,2,9,9,20,11,2,1,7,5,11,20,58,42,1,0,2,0
Ligue 1,Monaco,Lens,0,2,0.3,0.5,0-1-2,1/2/2000,[],"['Ignatius Ganago', 'Simon Banza']",[],[],[],[],[],"['51’', '90+4’']",[],[],[],[],Niko Kovač,Franck Haise,Wissam Ben Yedder,Seko Fofana,8/21/2021,17:00,6483,"Stade Louis II., Monaco",Jérémie Pignard,Aurélien Drouet,Mathieu Grosbost,Gaël Angoula,Clément Turpin,4-4-1-1,3-4-1-2,"['Alexander Nübel', 'Axel Disasi', 'Aurélien Tchouaméni', 'Wissam Ben Yedder', 'Jean Lucas', 'Caio Henrique Oliveira Silva', 'Aleksandr Golovin', 'Strahinja Pavlović', 'Ruben Aguilar', 'Krépin Diatta', 'Sofiane Diop']","['Jean-Louis Leca', 'Deiver Machado', 'Kevin Danso', 'Florian Sotoca', 'Seko Fofana', 'Ignatius Ganago', 'Gaël Kakuta', 'Jonathan Clauss', 'Facundo Medina', 'Jonathan Gradit', 'Cheick Doucouré']","['Radosław Majecki', 'Cesc Fàbregas', 'Benoît Badiashile', 'Gelson Martins', 'Myron Boadu', 'Ismail Jakobs', 'Djibril Sidibé', 'Kevin Volland', 'Eliot Matazo']","['Wuilker Faríñez', 'Christopher Wooh', 'Yannick Cahuzac', 'Ismaëlben Boura', 'David Pereira da Costa', 'Massadio Haïdara', 'Simon Banza', 'Corentin Jean', 'Przemysław Frankowski']",11,14,13,3,27,8,722,377,24,13,1,16,11,13,6,37,2,0,5,11,22,15,71,63,1,1,1,1
Ligue 1,Saint-Étienne,Lille,1,1,0.5,1,0-3-0,0-2-1,['Saidou Sow'],['Burak Yılmaz'],[],[],[],[],['85’'],['38’'],[],[],[],[],Claude Puel,Jocelyn Gourvennec,Mahdi Camara,José Fonte,8/21/2021,21:00,20673,"Stade Geoffroy-Guichard, Saint-Étienne",Mikael Lesage,Huseyin Ocak,Philippe Jeanne,Mathieu Vernice,Benoît Millot,4/3/2003,4/4/2002,"['Etienne Green', 'Harold Moukoudi', 'Saidou Sow', 'Timothée Kolodziejczak', 'Mahdi Camara', 'Wahbi Khazri', 'Yvan Neyou', 'Denis Bouanga', 'Romain Hamouma', 'Yvann Macon', 'Zaydou Youssouf']","['Ivo Grbić', 'Tiago Djaló', 'Sven Botman', 'José Fonte', 'Jonathan Bamba', 'Xeka', 'Jonathan David', 'Burak Yılmaz', 'Benjamin André', 'Timothy Weah', 'Reinildo Mandava']","['Stefan Bajic', 'Lucas Gourna-Douath', 'Miguel Trauco', 'Jean-Philippe Krasso', 'Adil Aouchiche', 'Arnaud Nordin', 'Bryan Djile Nokoué', 'Mathys Saban', 'Mickael Nade']","['Léo Jardim', 'Zeki Çelik', 'Jonathan Ikone', 'Yusuf Yazıcı', 'Isaac Lihadji', 'Angel Gomes', 'Amadou Onana', 'Cheikh Niasse', 'Domagoj Bradarić']",14,10,5,3,15,12,616,630,14,25,19,8,10,17,14,13,1,1,5,10,31,34,64,59,1,0,3,0
Ligue 1,Lyon,Clermont Foot,3,3,3.3,1.4,0-2-1,2/1/2000,"['Moussa Dembélé', 'Lucas Paquetá']","['Elba Rashani', 'Elba Rashani']",['Moussa Dembélé'],[],[],['Sinaly Diomande'],"['21’', '45+1’']","['80’', '90+1’']",['5’'],[],[],['12’'],Peter Bosz,Pascal Gastien,Leo Dubois,Jonathan Iglesias,8/22/2021,13:00,34713,"Groupama Stadium, Décines-Charpieu",Thomas Léonard,Christophe Mouysset,Bastien Courbet,Faouzi Benchabane,Johan Hamel,4-2-3-1,4-2-3-1,"['Anthony Lopes', 'Sinaly Diomande', 'Emerson Palmieri', 'Karl Toko Ekambi', 'Houssem Aouar', 'Moussa Dembélé', 'Lucas Paquetá', 'Leo Dubois', 'Damien Da Silva', 'Maxence Caqueret', 'Bruno Guimarães']","['Arthur Desmas', 'Cédric Hountondji', 'Jason Berthomier', 'Jonathan Iglesias', 'Jim Allevinah', 'Arial Mendy', 'Akim Zedadka', 'Florent Ogier', 'Jodel Dossou', 'Johan Gastien', 'Mohamed Lamine Bayo']","['Julian Pollersbeck', 'Castello Lukeba', 'Jason Denayer', 'Tino Kadewere', 'Henrique', 'Malo Gusto', 'Rayan Cherki', 'Habib Keita', 'Thiago Mendes']","['Ouparine Djoco', 'Julien Boyer', 'Saîf-Eddine Khaoui', 'Jordan Tell', ""Vital N'Simba"", 'Josué Albert', 'Elba Rashani', 'Salis Abdul Samed', 'Alidu Seidu']",10,6,5,8,15,24,726,604,25,20,15,14,13,10,19,10,0,0,8,14,16,16,55,50,2,0,2,0
Ligue 1,Strasbourg,Troyes,1,1,2.2,1.4,0-1-2,0-1-2,['Adrien Thomasson'],['Yoann Touzghar'],[],[],[],[],['77’'],['19’'],[],[],[],[],Julien Stéphan,Laurent Batlles,Dimitri Liénard,Jimmy Giraudon,8/22/2021,15:00,22185,"Stade de la Meinau, Strasbourg",Jérôme Brisard,Benjamin Pagès,Alexis Auger,Anthony Ustaritz,Antony Gautier,5/3/2002,3/4/2003,"['Matz Sels', 'Karol Fila', 'Lucas Perrin', 'Kévin Gameiro', 'Adrien Thomasson', 'Dimitri Liénard', 'Sanjin Prcić', 'Jean-Ricner Bellegarde', 'Anthony Caci', 'Ludovic Ajorque', 'Ibrahima Sissoko']","['Gauthier Gallon', 'Giulian Biancone', 'Rominigue Kouamé', 'Yoann Touzghar', 'Jimmy Giraudon', 'Florian Tardieu', 'Dylan Chambost', 'Yoann Salmier', 'Oualid El Hajjam', 'Renaud Ripart', 'Mama Samba Baldé']","['Eiji Kawashima', 'Abdul Majeed Waris', 'Mahame Siby', 'Habib Diallo', 'Mehdi Chahiri', 'Marvin Senaya', 'Mouhamadou Diarra', 'Aymeric Ahmed']","['Jessy Moulin', 'Levi Lumeka', 'Karim Azamoum', 'Calvin Bombo', 'Mykola Kukharevych', 'Filip Krastev', 'Brandon Domingues', 'Nassim Chadli', 'Tanguy Zoukrou']",16,17,6,3,32,8,732,527,15,16,10,11,16,11,6,23,4,2,4,9,27,12,67,87,3,0,1,0
Ligue 1,Metz,Reims,1,1,0.5,0.9,0-2-1,0-3-0,['Habib Maïga'],['Marshall Munetsi'],[],[],[],[],['14’'],['7’'],[],[],[],[],Frédéric Antonetti,Óscar García,Dylan Bronn,Yunis Abdelhamid,8/22/2021,15:00,14799,"Stade Saint-Symphorien, Longeville-lès-Metz",Florent Batta,Julien Aube,Djemel Zitouni,Pierre Legat,Hakim Ben El Hadj Salem,4/3/2003,3/4/2003,"['Alexandre Oukidja', 'Dylan Bronn', 'Matthieu Udol', 'Ibrahima Niane', 'Cheikh Tidiane Sabaly', 'Vincent Pajot', 'Pape Matar Sarr', 'Fabien Centonze', 'Habib Maïga', 'Lamine Gueye', 'Boubakar Kouyaté']","['Predrag Rajković', 'Wout Faes', 'Ghislain Konan', 'Yunis Abdelhamid', 'Andrew Gravillon', 'Marshall Munetsi', 'Ilan Kebbal', 'Moreto Cassamã', 'Mathieu Cafaro', 'El Bilal Touré', 'Thomas Foket']","['Marc-Aurèle Caillard', 'Sikou Niakaté', 'Boubacar Traoré', 'Warren Tchimbembé', 'Thomas Delaine', 'Amine Bassi', 'Sofiane Alakouch', 'Papa Ndiaga Yade', 'Vagner Gonçalves']","['Yehvann Diouf', 'Xavier Chavalerin', 'Nathanael Mbuku', 'Alexis Flips', 'Fodé Doucouré', 'Valon Berisha', 'Bilal Brahimi', 'Hugo Ekitike', 'Dion Lopy']",19,14,5,8,17,32,602,455,17,11,9,4,22,20,23,16,2,0,9,6,10,28,56,81,4,0,2,0
Ligue 1,Bordeaux,Angers,1,1,0.5,0.9,0-2-1,2/1/2000,['Sekou Mara'],['Romain Thomas'],[],[],[],[],['10’'],['38’'],[],[],[],[],Vladimir Petković,Gérald Baticle,Laurent Koscielny,Ismaël Traoré,8/22/2021,15:00,18281,"Stade Matmut-Atlantique, Bordeaux",Pierre Gaillouste,Mehdi Rahmouni,Valentin Evrard,Azzedine Souifi,Benoît Millot,5/3/2002,3-4-1-2,"['Benoît Costil', 'Otávio', 'Laurent Koscielny', 'Sekou Mara', 'Ricardo Mangas', 'Gideon Mensah', 'Hwang Ui-jo', 'Issouf Sissokho', 'Timothee Pembele', 'Enock Kwateng', 'Toma Bašić']","['Paul Bernardoni', 'Batista Mendy', 'Souleyman Doumbia', 'Thomas Mangani', 'Ismaël Traoré', 'Angelo Fulgini', 'Jimmy Cabot', 'Sofiane Boufal', 'Mohamed Ali Cho', 'Romain Thomas', 'Vincent Manceau']","['Gaëtan Poussin', 'Abdel Jalil Medioub', 'Mexer', 'Jimmy Briand', 'Rubén Pardo', 'Samuel Kalu', 'Mehdi Zerkane', 'Yacine Adli', 'Remi Oudin']","['Danijel Petković', 'Casimir Ninga', 'Pierrick Capelle', 'Noah Fatar', 'Azzedine Ounahi', 'Stéphane Bahoken', 'Abdoulaye Bamba', 'Waniss Taibi', 'Mathias Pereira Lage']",19,5,3,3,26,10,688,630,29,25,9,12,13,9,10,31,1,1,3,4,32,16,73,56,2,0,0,0
Ligue 1,Rennes,Nantes,1,0,0.9,0.5,1/2/2000,1/1/2001,['Martin Terrier'],[],[],[],[],[],['58’'],[],[],[],[],[],Bruno Génésio,Antoine Kombouare,Hamari Traoré,Alban Lafont,8/22/2021,17:00,27569,"Roazhon Park, Rennes",Stéphanie Frappart,Mikael Berchebru,Steven Torregrossa,Guillaume Paradis,Alexandre Castro,4-2-3-1,4/4/2002,"['Alfred Gomis', 'Loïc Bade', 'Nayef Aguerd', 'Martin Terrier', 'Baptiste Santamaria', 'Serhou Guirassy', 'Jeremy Doku', 'Benjamin Bourigeaud', 'Flavien Tait', 'Birger Meling', 'Hamari Traoré']","['Alban Lafont', 'Andrei Girotto', 'Nicolas Pallois', 'Pedro Chirivella', 'Ludovic Blas', 'Marcus Coco', 'Charles Traore', 'Jean-Charles Castelletto', 'Sébastien Corchia', 'Moses Simon', 'Renaud Emond']","['Romain Salin', 'Adrien Truffert', 'Eduardo Camavinga', 'Kamaldeen Sulemana', 'Romain Del Castillo', 'Lorenz Assignon', 'Warmed Omari', 'Matthis Abline', 'Lesley Ugochukwu']","['Denis Petrić', 'Fábio', 'Roli Pereira de Sa', 'Dennis Appiah', 'Samuel Moutoussamy', 'Osman Bukari', 'Quentin Merlin', 'Gor Manvelyan', 'Abdoulaye Sylla']",13,13,6,2,22,17,663,453,9,21,6,8,21,17,12,23,2,1,7,7,29,17,74,60,2,0,2,0
Ligue 1,Nantes,Lyon,0,1,1.4,1.2,1/1/2002,1/2/2001,[],['Moussa Dembélé'],[],[],[],[],[],['35’'],[],[],[],[],Antoine Kombouare,Peter Bosz,Alban Lafont,Leo Dubois,8/27/2021,21:00,23177,"Stade de la Beaujoire - Louis Fonteneau, Nantes",Jérôme Brisard,Benjamin Pagès,Alexis Auger,Franck Schneider,Bastien Dechepy,4-2-3-1,4-2-3-1,"['Alban Lafont', 'Fábio', 'Andrei Girotto', 'Nicolas Pallois', 'Pedro Chirivella', 'Ludovic Blas', 'Marcus Coco', 'Dennis Appiah', 'Jean-Charles Castelletto', 'Osman Bukari', 'Moses Simon']","['Anthony Lopes', 'Sinaly Diomande', 'Emerson Palmieri', 'Karl Toko Ekambi', 'Houssem Aouar', 'Moussa Dembélé', 'Lucas Paquetá', 'Leo Dubois', 'Damien Da Silva', 'Maxence Caqueret', 'Bruno Guimarães']","['Denis Petrić', 'Roli Pereira de Sa', 'Charles Traore', 'Samuel Moutoussamy', 'Randal Kolo Muani', 'Sébastien Corchia', 'Renaud Emond', 'Quentin Merlin', 'Abdoulaye Sylla']","['Julian Pollersbeck', 'Jason Denayer', 'Tino Kadewere', 'Henrique', 'Malo Gusto', 'Rayan Cherki', 'Islam Slimani', 'Thiago Mendes', 'Xherdan Shaqiri']",7,11,6,6,21,12,494,744,17,20,16,9,14,26,14,24,2,1,7,9,18,29,67,66,2,0,2,0
Ligue 1,Nice,Bordeaux,4,0,3.2,1.1,2/1/2000,0-2-2,"['Justin Kluivert', 'Amine Gouiri', 'Khéphren Thuram']",[],['Amine Gouiri'],[],[],[],"['7’', '33’', '85’']",[],['42’'],[],[],[],Christophe Galtier,Vladimir Petković,Dante,Laurent Koscielny,8/28/2021,17:00,null,"Stade de Nice, Nice",Jérémie Pignard,Nicolas Danos,Christophe Mouysset,Eric Wattellier,Mikael Lesage,4/4/2002,5/3/2002,"['Walter Benítez', 'Dante', 'Pablo Rosario', 'Amine Gouiri', 'Dan Ndoye', 'Mario Lemina', 'Justin Kluivert', 'Jordan Lotomba', 'Jean-Clair Todibo', 'Melvin Bard', 'Hicham Boudaoui']","['Benoît Costil', 'Otávio', 'Laurent Koscielny', 'Sekou Mara', 'Ricardo Mangas', 'Fransérgio', 'Gideon Mensah', 'Hwang Ui-jo', 'Issouf Sissokho', 'Enock Kwateng', 'Remi Oudin']","['Marcin Bułka', 'Robson Bambu', 'Flavius Daniliuc', 'Hassane Kamara', 'Khéphren Thuram', 'Calvin Stengs', 'Alexis Trouillet', 'Lucas Da Cunha', 'Justin Smith']","['Gaëtan Poussin', 'Abdel Jalil Medioub', 'Mexer', 'Jimmy Briand', 'Samuel Kalu', 'Mehdi Zerkane', 'Yacine Adli', 'Timothee Pembele', 'Dilane Bakwa']",18,11,3,0,9,15,530,652,22,12,11,12,11,11,12,7,2,1,14,5,10,28,63,79,3,0,2,0
Ligue 1,Marseille,Saint-Étienne,3,1,2.1,1.1,2/1/2000,0-3-1,"['Mattéo Guendouzi', 'Gerson', 'Cengiz Ünder']",['Timothée Kolodziejczak'],[],[],[],[],"['23’', '51’', '68’']",['32’'],[],[],[],[],Jorge Sampaoli,Claude Puel,Steve Mandanda,Mahdi Camara,8/28/2021,21:00,55039,"Orange Vélodrome, Marseille",Benoît Millot,Aurélien Drouet,Cyril Gringore,Jérôme Miguelgorry,Stéphanie Frappart,3/4/2003,4/3/2003,"['Steve Mandanda', 'William Saliba', 'Álvaro González', 'Boubacar Kamara', 'Mattéo Guendouzi', 'Gerson', 'Dimitri Payet', 'Luan Peres Petroni', 'Cengiz Ünder', 'Konrad De La Fuente', 'Valentin Rongier']","['Etienne Green', 'Harold Moukoudi', 'Saidou Sow', 'Timothée Kolodziejczak', 'Lucas Gourna-Douath', 'Mahdi Camara', 'Wahbi Khazri', 'Adil Aouchiche', 'Yvan Neyou', 'Denis Bouanga', 'Yvann Macon']","['Pau López', 'Luis Henrique', 'Bamba Dieng', 'Pape Gueye', 'Jordan Amavi', 'Oussama Targhalline', 'Pol Lirola', 'Salim Ben Seghir', 'Paolo Sciortino']","['Stefan Bajic', 'Miguel Trauco', 'Jean-Philippe Krasso', 'Arnaud Nordin', 'Romain Hamouma', 'Zaydou Youssouf', 'Bryan Djile Nokoué', 'Mathys Saban', 'Mickael Nade']",11,18,5,4,11,21,765,488,20,19,6,11,5,9,12,10,2,1,9,13,21,20,50,53,1,0,3,0
Ligue 1,Troyes,Monaco,1,2,0.7,1.9,0-1-3,1/1/2002,[],"['Sofiane Diop', 'Sofiane Diop']",[],[],['Ruben Aguilar'],[],[],"['40’', '58’']",[],[],['51’'],[],Laurent Batlles,Niko Kovač,Jimmy Giraudon,Wissam Ben Yedder,8/29/2021,13:00,9866,"Stade de l'Aube, Troyes",Johan Hamel,Mathieu Grosbost,Frédéric Haquette,Marc Bollengier,Jeremy Stinat,3/4/2003,4-2-3-1,"['Gauthier Gallon', 'Giulian Biancone', 'Rominigue Kouamé', 'Yoann Touzghar', 'Jimmy Giraudon', 'Florian Tardieu', 'Dylan Chambost', 'Yoann Salmier', 'Oualid El Hajjam', 'Renaud Ripart', 'Mama Samba Baldé']","['Alexander Nübel', 'Guillermo Maripán', 'Benoît Badiashile', 'Gelson Martins', 'Aurélien Tchouaméni', 'Wissam Ben Yedder', 'Jean Lucas', 'Caio Henrique Oliveira Silva', 'Youssouf Fofana', 'Ruben Aguilar', 'Sofiane Diop']","['Sebastien Renot', 'Levi Lumeka', 'Gabriel Mutombo', 'Karim Azamoum', 'Mykola Kukharevych', 'Brandon Domingues', 'Nassim Chadli', 'Issa Kaboré', 'Tanguy Zoukrou']","['Radosław Majecki', 'Cesc Fàbregas', 'Axel Disasi', 'Myron Boadu', 'Ismail Jakobs', 'Anthony Musaba', 'Chrislain Matsima', 'Eliot Matazo', 'Wilson Isidor']",11,11,5,3,24,12,645,652,22,25,19,10,17,16,11,19,1,4,4,8,22,24,83,71,1,0,2,0
Ligue 1,Strasbourg,Brest,3,1,1.4,0.8,1/1/2002,0-2-2,"['Sanjin Prcić', 'Adrien Thomasson']",['Irvin Cardona'],[],[],['Jean-Kevin Duverne'],[],"['24’', '84’']",['26’'],[],[],['42’'],[],Julien Stéphan,Michel Der Zakarian,Dimitri Liénard,Steve Mounié,8/29/2021,15:00,22341,"Stade de la Meinau, Strasbourg",Romain Lissorgue,Bastien Courbet,Djemel Zitouni,Antoine Valnet,Bruno Coué,5/3/2002,4/3/2003,"['Matz Sels', 'Karol Fila', 'Lucas Perrin', 'Kévin Gameiro', 'Adrien Thomasson', 'Dimitri Liénard', 'Sanjin Prcić', 'Jean-Ricner Bellegarde', 'Anthony Caci', 'Alexander Djiku', 'Ludovic Ajorque']","['Marco Bizot', 'Jean-Kevin Duverne', 'Lilian Brassier', 'Haris Belkebla', 'Franck Honorat', 'Irvin Cardona', 'Steve Mounié', 'Ronaël Pierre-Gabriel', 'Jere Uronen', 'Hugo Magnetti', 'Hianga Mananga Mbock']","['Eiji Kawashima', 'Abdul Majeed Waris', 'Mahame Siby', 'Habib Diallo', 'Mehdi Chahiri', 'Maxime Le Marchand', 'Marvin Senaya', 'Mouhamadou Diarra', 'Nordine Kandil']","['Gautier Larsonneur', 'Romain Philippoteaux', 'Dénys Bain', 'Julien Faussurier', 'Jérémy Le Douaron', 'Noé Sow']",12,10,1,9,11,21,621,659,17,13,17,14,19,16,28,21,0,2,5,4,23,31,69,71,1,0,1,0
Ligue 1,Angers,Rennes,2,0,2.2,0.9,3/1/2000,1/2/2001,"['Sofiane Boufal', 'Mohamed Ali Cho']",[],[],[],[],[],"['57’', '88’']",[],[],[],[],[],Gérald Baticle,Bruno Génésio,Ismaël Traoré,Hamari Traoré,8/29/2021,15:00,6473,"Stade Raymond Kopa, Angers",Antony Gautier,Laurent Coniglio,Huseyin Ocak,Mickaël Leleu,Thomas Léonard,3-4-1-2,4-2-3-1,"['Paul Bernardoni', 'Batista Mendy', 'Souleyman Doumbia', 'Thomas Mangani', 'Ismaël Traoré', 'Angelo Fulgini', 'Jimmy Cabot', 'Sofiane Boufal', 'Mohamed Ali Cho', 'Romain Thomas', 'Vincent Manceau']","['Alfred Gomis', 'Loïc Bade', 'Nayef Aguerd', 'Martin Terrier', 'Baptiste Santamaria', 'Benjamin Bourigeaud', 'Kamaldeen Sulemana', 'Flavien Tait', 'Birger Meling', 'Hamari Traoré', 'Matthis Abline']","['Danijel Petković', 'Casimir Ninga', 'Pierrick Capelle', 'Azzedine Ounahi', 'Stéphane Bahoken', 'Abdoulaye Bamba', 'Waniss Taibi', 'Mathias Pereira Lage', 'Farid El Melali']","['Romain Salin', 'Adrien Truffert', 'Serhou Guirassy', 'Eduardo Camavinga', 'Lovro Majer', 'Romain Del Castillo', 'Lorenz Assignon', 'Warmed Omari', 'Lesley Ugochukwu']",14,10,3,1,25,14,675,618,19,16,6,8,10,7,12,18,1,1,7,9,8,18,52,56,1,0,2,0
